score,title,word,sentence
3,The Brave Tin Soldier,rat,The tin soldiers rattled in their box  they wanted to get out and join the amusements  but they could not open the lid  ~newline~ Suddenly there appeared a great water rat  who lived in the drain  ~newline~ asked the rat   give it to me at once   ~newline~ The boat sailed on and the rat followed it 
3,The Brave Tin Soldier,great,Suddenly there appeared a great water rat  who lived in the drain  ~newline~   Then the paper boat fell to pieces  and the soldier sank into the water and immediately afterwards was swallowed up by a great fish  ~newline~ A great deal darker than in the tunnel  and narrower too  but the tin soldier continued firm  and lay at full length shouldering his musket 
3,The Brave Tin Soldier,drain,Suddenly the boat shot under a bridge which formed a part of a drain  and then it was as dark as the tin soldier s box  ~newline~ Suddenly there appeared a great water rat  who lived in the drain  ~newline~ At the end of the tunnel  the drain fell into a large canal over a steep place  which made it as dangerous for him as a waterfall would be to us 
3,The Brave Tin Soldier,suddenly,
3,The Brave Tin Soldier,musket,The paper boat rocked up and down  and turned itself round sometimes so quickly that the tin soldier trembled  yet he remained firm  his countenance did not change  he looked straight before him  and shouldered his musket  ~newline~ But the tin soldier remained silent and held his musket tighter than ever  ~newline~ A great deal darker than in the tunnel  and narrower too  but the tin soldier continued firm  and lay at full length shouldering his musket 
3,The Brave Tin Soldier,pass,When it was over  two boys happened to pass by  and one of them said   Look  there is a tin soldier  ~newline~  Have you a passport   ~newline~ How he did gnash his teeth and cry out to the bits of wood and straw   Stop him  stop him  he has not paid toll  and has not shown his pass   ~newline~ After a while  a flash of lightning seemed to pass through him  and then the daylight approached  and a voice cried out   I declare here is the tin soldier  
3,The Brave Tin Soldier,boys,When it was over  two boys happened to pass by  and one of them said   Look  there is a tin soldier  ~newline~ So they made a boat out of a newspaper  and placed the tin soldier in it  and sent him sailing down the gutter  while the two boys ran by the side of it  and clapped their hands  ~newline~ Presently one of the little boys took up the tin soldier  and threw him into the stove 
3,The Brave Tin Soldier,terrible,It was a terrible fall  for he came head downwards  his helmet and his bayonet stuck in between the flagstones  and his one leg up in the air  ~newline~ Then he heard a roaring sound quite terrible enough to frighten the bravest man  ~newline~ The flames lighted up the tin soldier  as he stood  the heat was very terrible  but whether it proceeded from the real fire or from the fire of love he could not tell 
3,The Brave Tin Soldier,head,Now  whether it was the goblin who did it  or the draught  is not known  but the window flew open  and out fell the tin soldier  heels over head  from the third  story  into the street beneath  ~newline~ It was a terrible fall  for he came head downwards  his helmet and his bayonet stuck in between the flagstones  and his one leg up in the air  ~newline~ He now stood up to his neck in water  while deeper and deeper sank the boat  and the paper became soft and loose with the wet  till at last the water closed over the soldier s head 
3,The Brave Tin Soldier,whether,Now  whether it was the goblin who did it  or the draught  is not known  but the window flew open  and out fell the tin soldier  heels over head  from the third  story  into the street beneath  ~newline~ The flames lighted up the tin soldier  as he stood  the heat was very terrible  but whether it proceeded from the real fire or from the fire of love he could not tell  ~newline~ Then he could see that the bright colors were faded from his uniform  but whether they had been washed off during his journey or from the effects of his sorrow  no one could say 
3,The Brave Tin Soldier,window,Through the small windows the rooms could be seen  ~newline~ When the children came in the next morning  they placed the tin soldier in the window  ~newline~ Now  whether it was the goblin who did it  or the draught  is not known  but the window flew open  and out fell the tin soldier  heels over head  from the third  story  into the street beneath  ~newline~ They placed him on the table  and  how many curious things do happen in the world   there he was in the very same room from the window of which he had fallen  there were the same children  the same playthings  standing on the table  and the pretty castle with the elegant little dancer at the door  she still balanced herself on one leg  and held up the other  so she was as firm as himself 
3,The Brave Tin Soldier,till,Still I must try and make her acquaintance   ~newline~  Very well  wait till to morrow  then   said the goblin  ~newline~ Presently it began to rain  and the drops fell faster and faster  till there was a heavy shower  ~newline~ He now stood up to his neck in water  while deeper and deeper sank the boat  and the paper became soft and loose with the wet  till at last the water closed over the soldier s head  ~newline~ The fish swam to and fro  making the most wonderful movements  but at last he became quite still  ~newline~ They placed him on the table  and  how many curious things do happen in the world   there he was in the very same room from the window of which he had fallen  there were the same children  the same playthings  standing on the table  and the pretty castle with the elegant little dancer at the door  she still balanced herself on one leg  and held up the other  so she was as firm as himself  ~newline~ He felt himself melting away  but he still remained firm with his gun on his shoulder 
3,The Brave Tin Soldier,said, Tin soldier   said the goblin   don t wish for what does not belong to you  ~newline~  Very well  wait till to morrow  then   said the goblin  ~newline~ When it was over  two boys happened to pass by  and one of them said   Look  there is a tin soldier 
3,The Brave Tin Soldier,began,Then the playthings began to have their own games together  to pay visits  to have sham fights  and to give balls  ~newline~ There was such a noise that the canary woke up and began to talk  and in poetry too  ~newline~ Presently it began to rain  and the drops fell faster and faster  till there was a heavy shower 
