score,title,word,sentence
9,Snow White,could,She was a beautiful woman  but she was proud and arrogant  and she could not stand it if anyone might surpass her in beauty  ~newline~ She ran as far as her feet could carry her  and just as evening was about to fall she saw a little house and went inside in order to rest  ~newline~ Inside the house everything was small  but so neat and clean that no one could say otherwise  ~newline~ Now the queen  believing that she had eaten Snow White s lungs and liver  could only think that she was again the first and the most beautiful woman of all  ~newline~ Then she thought  and thought again  how she could kill Snow White  for as long as long as she was not the most beautiful woman in the entire land her envy would give her no rest  ~newline~ The unsuspecting Snow White stood before her and let her do up the new lace  but the old woman pulled so quickly and so hard that Snow White could not breathe  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half  ~newline~ They said   We cannot bury her in the black earth   and they had a transparent glass coffin made  so she could be seen from all sides  ~newline~ When she arrived she recognized Snow White  and terrorized  she could only stand there without moving 
9,Snow White,took,A year later the king took himself another wife  ~newline~ The queen took fright and turned yellow and green with envy  ~newline~ The huntsman obeyed and took Snow White into the woods  ~newline~ He took out his hunting knife and was about to stab it into her innocent heart when she began to cry  saying   Oh  dear huntsman  let me live  ~newline~ Because she was so beautiful the huntsman took pity on her  and he said   Run away  you poor child   ~newline~ He killed it  cut out its lungs and liver  and took them back to the queen as proof of Snow White s death  ~newline~ And she took out one that was braided from colorful silk  ~newline~ She had barely stuck the comb into Snow White s hair when the poison took effect  and the girl fell down unconscious  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half 
8,Snow White,edition,Source  Jacob and Wilhelm Grimm  Sneewittchen  Kinder  und Hausm rchen   Children s and Household Tales    Grimms  Fairy Tales   final edition  Berlin         no  ~newline~ This tale was included in the first edition        and all following editions of the Grimms  Kinder  und Hausm rchen  ~newline~ Substantial changes were introduced with the second edition         ~newline~ Some differences between the edition of      and later versions  Beginning with the edition of       the Grimms add the statement that Snow White s mother died during childbirth  and that her father remarried  ~newline~ In the first edition  presumably the version closest to its oral sources  Snow White s jealous antagonist is her own mother  not a stepmother  ~newline~ Beginning with the edition of       the poisoned apple is dislodged when a servant accidentally stumbles while carrying the coffin to the prince s castle  ~newline~ In the first edition the apple is dislodged when a servant  angry for having to carry Snow White s coffin wherever the prince goes  strikes the sleeping princess 
8,Snow White,good, Oh good heaven  ~newline~ Oh good heaven   ~newline~ The good dwarfs warned her  saying   Be careful about your stepmother  ~newline~ As he thus spoke  the good dwarfs felt pity for him and gave him the coffin 
8,Snow White,first,The first one said   Who has been sitting in my chair   ~newline~ Then the first one saw a that there was a little imprint in his bed  and said   Who stepped on my bed   ~newline~ Now the queen  believing that she had eaten Snow White s lungs and liver  could only think that she was again the first and the most beautiful woman of all  ~newline~ The animals too came and mourned for Snow white  first an owl  then a raven  and finally a dove  ~newline~ At first she did not want to go to the wedding  but she found no peace  ~newline~ This tale was included in the first edition        and all following editions of the Grimms  Kinder  und Hausm rchen  ~newline~ In the first edition  presumably the version closest to its oral sources  Snow White s jealous antagonist is her own mother  not a stepmother  ~newline~ In the first edition the apple is dislodged when a servant  angry for having to carry Snow White s coffin wherever the prince goes  strikes the sleeping princess 
8,Snow White,went,She ran as far as her feet could carry her  and just as evening was about to fall she saw a little house and went inside in order to rest  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ In this disguise she went to the house of the seven dwarfs  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Thus she went across the seven mountains to the seven dwarfs  knocked on the door  and called out   Good wares for sale  for sale   ~newline~ Then she went into her most secret room    no one else was allowed inside    and she made a poisoned  poisoned apple  ~newline~ Then  coloring her face  she disguised herself as a peasant woman  and thus went across the seven mountains to the seven dwarfs  ~newline~ Snow White loved him  and she went with him 
8,Snow White,still,He thought   The wild animals will soon devour you anyway   but still it was as if a stone had fallen from his heart  for he would not have to kill her  ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ This startled the queen  for she knew that the mirror did not lie  and she realized that the huntsman had deceived her  and that Snow White was still alive  ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ They were going to bury her  but she still looked as fresh as a living person  and still had her beautiful red cheeks  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood 
8,Snow White,back,Kill her  and as proof that she is dead bring her lungs and her liver back to me   ~newline~ I will run into the wild woods and never come back   ~newline~ He killed it  cut out its lungs and liver  and took them back to the queen as proof of Snow White s death  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ Then she began to breathe a little  and little by little she came back to life  ~newline~ When she heard that  all her blood ran to her heart because she knew that Snow White had come back to life 
8,Snow White,dead,Kill her  and as proof that she is dead bring her lungs and her liver back to me   ~newline~ How terrified they were when they saw their dear Snow White lying on the ground  not moving at all  as though she were dead  ~newline~ When they saw Snow White lying on the ground as if she were dead  they immediately suspected her stepmother  ~newline~ She barely had a bite in her mouth when she fell to the ground dead  ~newline~ She was dead  ~newline~ The dear child was dead  and she remained dead  ~newline~ She was forced to step into the red hot shoes and dance until she fell down dead 
8,Snow White,heart,From that hour on whenever she looked at Snow White her heart turned over inside her body  so great was her hatred for the girl  ~newline~ The envy and pride grew ever greater  like a weed in her heart  until she had no peace day and night  ~newline~ He took out his hunting knife and was about to stab it into her innocent heart when she began to cry  saying   Oh  dear huntsman  let me live  ~newline~ He thought   The wild animals will soon devour you anyway   but still it was as if a stone had fallen from his heart  for he would not have to kill her  ~newline~  Yes   said Snow White   with all my heart   ~newline~ When she heard that  all her blood ran to her heart because she knew that Snow White had come back to life  ~newline~ Then her envious heart was at rest  as well as an envious heart can be at rest 
8,Snow White,land,Every morning she stood before it  looked at herself  and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ One day when the queen asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ She stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Then she thought  and thought again  how she could kill Snow White  for as long as long as she was not the most beautiful woman in the entire land her envy would give her no rest  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home the queen stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home she asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ After putting on her beautiful clothes she stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all 
8,Snow White,wall,Every morning she stood before it  looked at herself  and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ One day when the queen asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Against the wall there were seven little beds  all standing in a row and covered with snow white sheets  ~newline~ She stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home the queen stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ Back at home she asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ After putting on her beautiful clothes she stepped before her mirror and said   Mirror  mirror  on the wall   Who in this land is fairest of all 
8,Snow White,child,The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ And as soon as the child was born  the queen died  ~newline~ Because she was so beautiful the huntsman took pity on her  and he said   Run away  you poor child   ~newline~ The poor child was now all alone in the great forest  and she was so afraid that she just looked at all the leaves on the trees and did not know what to do  ~newline~  This child is so beautiful   ~newline~ The child liked it so much that she let herself be deceived  and she opened the door  ~newline~ The dear child was dead  and she remained dead  ~newline~ Some differences between the edition of      and later versions  Beginning with the edition of       the Grimms add the statement that Snow White s mother died during childbirth  and that her father remarried  ~newline~ Sleeping Beauty  tales of Aarne Thompson type      which also feature heroines who fall asleep as children and awaken as adults 
7,Snow White,tales,Links to related sites Little Snow White and other Aarne Thompson type     tales  ~newline~ Sleeping Beauty  tales of Aarne Thompson type      which also feature heroines who fall asleep as children and awaken as adults  ~newline~ D  L  Ashliman s folktexts  a library of folktales  folklore  fairy tales  and mythology 
7,Snow White,apple,Then she went into her most secret room    no one else was allowed inside    and she made a poisoned  poisoned apple  ~newline~  I ll easily get rid of my apples  ~newline~  Look  I ll cut the apple in two  ~newline~ Now the apple had been so artfully made that only the red half was poisoned  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half  ~newline~ But then it happened that one of them stumbled on some brush  and this dislodged from Snow White s throat the piece of poisoned apple that she had bitten off  ~newline~ Beginning with the edition of       the poisoned apple is dislodged when a servant accidentally stumbles while carrying the coffin to the prince s castle  ~newline~ In the first edition the apple is dislodged when a servant  angry for having to carry Snow White s coffin wherever the prince goes  strikes the sleeping princess 
7,Snow White,mountains,They were the seven dwarfs who picked and dug for ore in the mountains  ~newline~ Every morning they went into the mountains looking for ore and gold  and in the evening when they came back home their meal had to be ready  ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ Thus she went across the seven mountains to the seven dwarfs  knocked on the door  and called out   Good wares for sale  for sale   ~newline~ But Snow White  beyond the mountains  With the seven dwarfs   Is still a thousand times fairer than you  ~newline~ Then  coloring her face  she disguised herself as a peasant woman  and thus went across the seven mountains to the seven dwarfs 
7,Snow White,long,Afterward  because she was so tired  she lay down on a bed  but none of them felt right    one was too long  the other too short    until finally the seventh one was just right  ~newline~ Then she thought  and thought again  how she could kill Snow White  for as long as long as she was not the most beautiful woman in the entire land her envy would give her no rest  ~newline~ Not long afterward  in the evening time  the seven dwarfs came home  ~newline~ Snow White longed for the beautiful apple  and when she saw that the peasant woman was eating part of it she could no longer resist  and she stuck her hand out and took the poisoned half  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood  ~newline~ Not long afterward she opened her eyes  lifted the lid from her coffin  sat up  and was alive again 
7,Snow White,would,He thought   The wild animals will soon devour you anyway   but still it was as if a stone had fallen from his heart  for he would not have to kill her  ~newline~ Then she thought  and thought again  how she could kill Snow White  for as long as long as she was not the most beautiful woman in the entire land her envy would give her no rest  ~newline~ Coloring her face  she disguised herself as an old peddler woman  so that no one would recognize her  ~newline~ From the outside it was beautiful  white with red cheeks  and anyone who saw it would want it  ~newline~ But anyone who might eat a little piece of it would died  ~newline~ The High German form of the heroine s name would be Schneeweisschen or Schneewei chen 
7,Snow White,anyone,She was a beautiful woman  but she was proud and arrogant  and she could not stand it if anyone might surpass her in beauty  ~newline~ Do not let anyone in   ~newline~ I am not allowed to let anyone in   ~newline~ Once again they warned her to be on guard and not to open the door for anyone  ~newline~ From the outside it was beautiful  white with red cheeks  and anyone who saw it would want it  ~newline~ But anyone who might eat a little piece of it would died  ~newline~ Snow White stuck her head out the window and said   I am not allowed to let anyone in 
6,Snow White,door,Knocking on the door she called out   Beautiful wares for sale  for sale   ~newline~  I can let that honest woman in   thought Snow White  then unbolted the door and bought the pretty bodice lace  ~newline~ Thus she went across the seven mountains to the seven dwarfs  knocked on the door  and called out   Good wares for sale  for sale   ~newline~ The child liked it so much that she let herself be deceived  and she opened the door  ~newline~ Once again they warned her to be on guard and not to open the door for anyone  ~newline~ She knocked on the door 
6,Snow White,lying,She remained lying in it  entrusted herself to God  and fell asleep  ~newline~ The others came running up and shouted   Someone has been lying in mine as well   ~newline~ But the seventh one  looking at his bed  found Snow White lying there asleep  ~newline~ How terrified they were when they saw their dear Snow White lying on the ground  not moving at all  as though she were dead  ~newline~ When they saw Snow White lying on the ground as if she were dead  they immediately suspected her stepmother  ~newline~ When the dwarfs came home that evening they found Snow White lying on the ground 
6,Snow White,huntsman,Then she summoned a huntsman and said to him   Take Snow White out into the woods  ~newline~ The huntsman obeyed and took Snow White into the woods  ~newline~ He took out his hunting knife and was about to stab it into her innocent heart when she began to cry  saying   Oh  dear huntsman  let me live  ~newline~ Because she was so beautiful the huntsman took pity on her  and he said   Run away  you poor child   ~newline~ Then she told them that her stepmother had tried to kill her  that the huntsman had spared her life  and that she had run the entire day  finally coming to their house  ~newline~ This startled the queen  for she knew that the mirror did not lie  and she realized that the huntsman had deceived her  and that Snow White was still alive 
6,Snow White,asked,One day when the queen asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ But they were friendly and asked   What is your name   ~newline~ the dwarfs asked further  ~newline~ When the wicked woman returned home she went to her mirror and asked   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ asked the old woman  ~newline~ Back at home she asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all 
6,Snow White,day,When she was seven years old she was as beautiful as the light of day  even more beautiful than the queen herself  ~newline~ One day when the queen asked her mirror   Mirror  mirror  on the wall   Who in this land is fairest of all  ~newline~ The envy and pride grew ever greater  like a weed in her heart  until she had no peace day and night  ~newline~ Then she told them that her stepmother had tried to kill her  that the huntsman had spared her life  and that she had run the entire day  finally coming to their house  ~newline~ During the day the girl was alone  ~newline~ Snow White peered out the window and said   Good day  dear woman  what do you have for sale   ~newline~ They laid her on a bier  and all seven sat next to her and mourned for her and cried for three days 
6,Snow White,thought,The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ He thought   The wild animals will soon devour you anyway   but still it was as if a stone had fallen from his heart  for he would not have to kill her  ~newline~ Then she thought  and thought again  how she could kill Snow White  for as long as long as she was not the most beautiful woman in the entire land her envy would give her no rest  ~newline~ At last she thought of something  ~newline~  I can let that honest woman in   thought Snow White  then unbolted the door and bought the pretty bodice lace 
6,Snow White,blood,Three drops of blood fell into the snow  ~newline~ The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ Soon afterward she had a little daughter who was as white as snow  as red as blood  and as black as ebony wood  and therefore they called her Little Snow White  ~newline~ When she heard that  all her blood ran to her heart because she knew that Snow White had come back to life  ~newline~ The queen looked at her with a gruesome stare  laughed loudly  and said   White as snow  red as blood  black as ebony wood  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood 
6,Snow White,black,    Little Snow White Jacob and Wilhelm Grimm Once upon a time in midwinter  when the snowflakes were falling like feathers from heaven  a queen sat sewing at her window  which had a frame of black ebony wood  ~newline~ The red on the white looked so beautiful that she thought to herself   If only I had a child as white as snow  as red as blood  and as black as the wood in this frame   ~newline~ Soon afterward she had a little daughter who was as white as snow  as red as blood  and as black as ebony wood  and therefore they called her Little Snow White  ~newline~ The queen looked at her with a gruesome stare  laughed loudly  and said   White as snow  red as blood  black as ebony wood  ~newline~ They said   We cannot bury her in the black earth   and they had a transparent glass coffin made  so she could be seen from all sides  ~newline~ Snow White lay there in the coffin a long  long time  and she did not decay  but looked like she was asleep  for she was still as white as snow and as red as blood  and as black haired as ebony wood 
