score,title,word,sentence
5,Snow White and Rose Red,saw,  Once when they had spent the night in the wood and the dawn had roused them  they saw a beautiful child in a shining white dress sitting near their bed  ~newline~ When they came nearer they saw a dwarf with an old withered face and a snow white beard a yard long  ~newline~ As they came near the brook they saw something like a large grasshopper jumping towards the water  as if it were going to leap in  ~newline~ When the dwarf saw that he screamed out   Is that civil  you toadstool  to disfigure one s face  ~newline~ They ran up and saw with horror that the eagle had seized their old acquaintance the dwarf  and was going to carry him off 
5,Snow White and Rose Red,close,The two children were so fond of each other that they always held each other by the hand when they went out together  and when Snow white said   We will not leave each other   Rose red answered   Never so long as we live   and their mother would add   What one has she must share with the other   They often ran about the forest alone and gathered red berries  and no beasts did them any harm  but came close to them trustfully  ~newline~ And when they looked round they found that they had been sleeping quite close to a precipice  and would certainly have fallen into it in the darkness if they had gone only a few paces further  ~newline~ And close by them lay a lamb upon the floor  and behind them upon a perch sat a white dove with its head hidden beneath its wings  ~newline~ There they found a big tree which lay felled on the ground  and close by the trunk something was jumping backwards and forwards in the grass  but they could not make out what it was  ~newline~ I had just driven the wedge safely in  and everything was going as I wished  but the wretched wood was too smooth and suddenly sprang asunder  and the tree closed so quickly that I could not pull out my beautiful white beard  so now it is tight in and I cannot get away  and the silly  sleek  milk faced things laugh  ~newline~ The dwarf sprang up in a fright  but he could not get to his cave  for the bear was already close 
5,Snow White and Rose Red,must,The two children were so fond of each other that they always held each other by the hand when they went out together  and when Snow white said   We will not leave each other   Rose red answered   Never so long as we live   and their mother would add   What one has she must share with the other   They often ran about the forest alone and gathered red berries  and no beasts did them any harm  but came close to them trustfully  ~newline~ And their mother told them that it must have been the angel who watches over good children  ~newline~ The mother said   Quick  Rose red  open the door  it must be a traveler who is seeking shelter   Rose red went and pushed back the bolt  thinking that it was a poor man  but it was not  it was a bear that stretched his broad  black head within the door  ~newline~ When spring had come and all outside was green  the bear said one morning to Snow white   Now I must go away  and cannot come back for the whole summer    Where are you going  then  dear bear   asked Snow white  ~newline~  I must go into the forest and guard my treasures from the wicked dwarfs 
5,Snow White and Rose Red,would,The two children were so fond of each other that they always held each other by the hand when they went out together  and when Snow white said   We will not leave each other   Rose red answered   Never so long as we live   and their mother would add   What one has she must share with the other   They often ran about the forest alone and gathered red berries  and no beasts did them any harm  but came close to them trustfully  ~newline~ The little hare would eat a cabbage leaf out of their hands  the roe grazed by their side  the stag leapt merrily by them  and the birds sat still upon the boughs  and sang whatever they knew  ~newline~ And when they looked round they found that they had been sleeping quite close to a precipice  and would certainly have fallen into it in the darkness if they had gone only a few paces further  ~newline~ As they crossed the heath again on their way home they surprised the dwarf  who had emptied out his bag of precious stones in a clean spot  and had not thought that any one would come there so late  ~newline~ you would not feel me between your teeth 
5,Snow White and Rose Red,sat,Rose red liked better to run about in the meadows and fields seeking flowers and catching butterflies  but Snowwhite sat at home with her mother  and helped her with her house work  or read to her when there was nothing to do  ~newline~ The little hare would eat a cabbage leaf out of their hands  the roe grazed by their side  the stag leapt merrily by them  and the birds sat still upon the boughs  and sang whatever they knew  ~newline~ In the evening  when the snowflakes fell  the mother said   Go  Snow white  and bolt the door   and then they sat round the hearth  and the mother took her spectacles and read aloud out of a large book  and the two girls listened as they sat and spun  ~newline~ And close by them lay a lamb upon the floor  and behind them upon a perch sat a white dove with its head hidden beneath its wings 
5,Snow White and Rose Red,run,Rose red liked better to run about in the meadows and fields seeking flowers and catching butterflies  but Snowwhite sat at home with her mother  and helped her with her house work  or read to her when there was nothing to do  ~newline~ There they found a big tree which lay felled on the ground  and close by the trunk something was jumping backwards and forwards in the grass  but they could not make out what it was  ~newline~  I will run and fetch some one   said Rose red  ~newline~ I wish you had been made to run the soles off your shoes   Then he took out a sack of pearls which lay in the rushes  and without saying a word more he dragged it away and disappeared behind a stone  ~newline~ The girls had run away  but the bear called to them   Snow white and Rose red  do not be afraid  wait  I will come with you   Then they knew his voice and waited  and when he came up to them   suddenly his bearskin fell off  and he stood there a handsome man  clothed all in gold  ~newline~  I am a King s son   he said   and I was bewitched by that wicked dwarf  who had stolen my treasures  I have had to run about the forest as a savage bear until I was freed by his death 
5,Snow White and Rose Red,grimm,
4,Snow White and Rose Red,full,The two children were so fond of each other that they always held each other by the hand when they went out together  and when Snow white said   We will not leave each other   Rose red answered   Never so long as we live   and their mother would add   What one has she must share with the other   They often ran about the forest alone and gathered red berries  and no beasts did them any harm  but came close to them trustfully  ~newline~ As soon as the dwarf felt himself free he laid hold of a bag which lay amongst the roots of the tree  and which was full of gold  and lifted it up  grumbling to himself   Uncouth people  to cut off a piece of my fine beard  ~newline~ The children  full of pity  at once took tight hold of the little man  and pulled against the eagle so long that at last he let his booty go  ~newline~ As soon as the dwarf had recovered from his first fright he cried with his shrill voice   Could you not have done it more carefully  ~newline~ You dragged at my brown coat so that it is all torn and full of holes  you helpless clumsy creatures   Then he took up a sack full of precious stones  and slipped away again under the rock into his hole  ~newline~ The evening sun shone upon the brilliant stones  they glittered and sparkled with all colors so beautifully that the children stood still and looked at them  ~newline~ The old mother lived peacefully and happily with her children for many years 
4,Snow White and Rose Red,cut,You are already two too many for me  can you not think of something better    Don t be impatient   said Snow white   I will help you   and she pulled her scissors out of her pocket  and cut off the end of the beard  ~newline~ As soon as the dwarf felt himself free he laid hold of a bag which lay amongst the roots of the tree  and which was full of gold  and lifted it up  grumbling to himself   Uncouth people  to cut off a piece of my fine beard  ~newline~ Nothing was left but to bring out the scissors and cut the beard  whereby a small part of it was lost  ~newline~ Now you have cut off the best part of it 
4,Snow White and Rose Red,pull,I had just driven the wedge safely in  and everything was going as I wished  but the wretched wood was too smooth and suddenly sprang asunder  and the tree closed so quickly that I could not pull out my beautiful white beard  so now it is tight in and I cannot get away  and the silly  sleek  milk faced things laugh  ~newline~ how odious you are   The children tried very hard  but they could not pull the beard out  it was caught too fast  ~newline~ You are already two too many for me  can you not think of something better    Don t be impatient   said Snow white   I will help you   and she pulled her scissors out of her pocket  and cut off the end of the beard  ~newline~  Where are you going   said Rose red   you surely don t want to go into the water    I am not such a fool   cried the dwarf   don t you see that the accursed fish wants to pull me in   The little man had been sitting there fishing  and unluckily the wind had twisted his beard with the fishing line  just then a big fish bit  and the feeble creature had not strength to pull it out  the fish kept the upper hand and pulled the dwarf towards him  ~newline~ The children  full of pity  at once took tight hold of the little man  and pulled against the eagle so long that at last he let his booty go 
4,Snow White and Rose Red,end,Snow White and Rose Red          A poor widow and her two kind daughters  Snow White and Rose Red  take in a friendly bear who wishes to warm himself  ~newline~ Henceforth the bear came every evening at the same time  laid himself down by the hearth  and let the children amuse themselves with him as much as they liked  and they got so used to him that the doors were never fastened until their black friend had arrived  ~newline~ The end of the beard was caught in a crevice of the tree  and the little fellow was jumping backwards and forwards like a dog tied to a rope  and did not know what to do  ~newline~ You are already two too many for me  can you not think of something better    Don t be impatient   said Snow white   I will help you   and she pulled her scissors out of her pocket  and cut off the end of the beard  ~newline~ Was it not enough to clip off the end of my beard  ~newline~ Grant me my life  what do you want with such a slender little fellow as I  ~newline~ Come  take these two wicked girls  they are tender morsels for you  fat as young quails  for mercy s sake eat them   The bear took no heed of his words  but gave the wicked creature a single blow with his paw  and he did not move again 
4,Snow White and Rose Red,get,The two children were so fond of each other that they always held each other by the hand when they went out together  and when Snow white said   We will not leave each other   Rose red answered   Never so long as we live   and their mother would add   What one has she must share with the other   They often ran about the forest alone and gathered red berries  and no beasts did them any harm  but came close to them trustfully  ~newline~ One evening  as they were thus sitting comfortably together  some one knocked at the door as if he wished to be let in  ~newline~ In the winter  when the earth is frozen hard  they are obliged to stay below and cannot work their way through  but now  when the sun has thawed and warmed the earth  they break through it  and come out to pry and steal  and what once gets into their hands  and in their caves  does not easily see daylight again   Snow white was quite sorry for his going away  and as she unbolted the door for him  and the bear was hurrying out  he caught against the bolt and a piece of his hairy coat was torn off  and it seemed to Snow white as if she had seen gold shining through it  but she was not sure about it  ~newline~ A short time afterwards the mother sent her children into the forest to get firewood  ~newline~  You stupid  prying goose   answered the dwarf   I was going to split the tree to get a little wood for cooking  ~newline~ The little bit of food that one of us wants   gets burnt up directly with thick logs  we do not swallow so much as you coarse  greedy folk  ~newline~ I had just driven the wedge safely in  and everything was going as I wished  but the wretched wood was too smooth and suddenly sprang asunder  and the tree closed so quickly that I could not pull out my beautiful white beard  so now it is tight in and I cannot get away  and the silly  sleek  milk faced things laugh  ~newline~ The girls came just in time  they held him fast and tried to free his beard from the line  but all in vain  beard and line were entangled fast together  ~newline~ The dwarf sprang up in a fright  but he could not get to his cave  for the bear was already close  ~newline~ Now he has got his well deserved punishment   Snow white was married to him  and Rose red to his brother  and they divided between them the great treasure which the dwarf had gathered together in his cave 
4,Snow White and Rose Red,wicked, I must go into the forest and guard my treasures from the wicked dwarfs  ~newline~ Come  take these two wicked girls  they are tender morsels for you  fat as young quails  for mercy s sake eat them   The bear took no heed of his words  but gave the wicked creature a single blow with his paw  and he did not move again  ~newline~  I am a King s son   he said   and I was bewitched by that wicked dwarf  who had stolen my treasures  I have had to run about the forest as a savage bear until I was freed by his death 
4,Snow White and Rose Red,cannot,When spring had come and all outside was green  the bear said one morning to Snow white   Now I must go away  and cannot come back for the whole summer    Where are you going  then  dear bear   asked Snow white  ~newline~ In the winter  when the earth is frozen hard  they are obliged to stay below and cannot work their way through  but now  when the sun has thawed and warmed the earth  they break through it  and come out to pry and steal  and what once gets into their hands  and in their caves  does not easily see daylight again   Snow white was quite sorry for his going away  and as she unbolted the door for him  and the bear was hurrying out  he caught against the bolt and a piece of his hairy coat was torn off  and it seemed to Snow white as if she had seen gold shining through it  but she was not sure about it  ~newline~ I had just driven the wedge safely in  and everything was going as I wished  but the wretched wood was too smooth and suddenly sprang asunder  and the tree closed so quickly that I could not pull out my beautiful white beard  so now it is tight in and I cannot get away  and the silly  sleek  milk faced things laugh  ~newline~ I cannot let myself be seen by my   people 
4,Snow White and Rose Red,coat,I am half frozen  and only want to warm myself a little beside you    Poor bear   said the mother   lie down by the fire  only take care that you do not burn your coat   Then she cried   Snow white  Rose red  come out  the bear will do you no harm  he means well   So they both came out  and by and by the lamb and dove came nearer  and were not afraid of him  ~newline~ The bear said   Here  children  knock the snow out of my coat a little   so they brought the broom and swept the bear s hide clean  and he stretched himself by the fire and growled contentedly and comfortably  ~newline~ In the winter  when the earth is frozen hard  they are obliged to stay below and cannot work their way through  but now  when the sun has thawed and warmed the earth  they break through it  and come out to pry and steal  and what once gets into their hands  and in their caves  does not easily see daylight again   Snow white was quite sorry for his going away  and as she unbolted the door for him  and the bear was hurrying out  he caught against the bolt and a piece of his hairy coat was torn off  and it seemed to Snow white as if she had seen gold shining through it  but she was not sure about it  ~newline~ You dragged at my brown coat so that it is all torn and full of holes  you helpless clumsy creatures   Then he took up a sack full of precious stones  and slipped away again under the rock into his hole 
